address,authDate,compAuthId,compBizNo,compName,compRegNo,compTel,presidentName,product,rnum,compTypeNm,compMgrNo,cancelDate,compCert
제주특별자치도 제주시 구좌읍 비자림로 2134-47,2014-11-27,462,616-81-56327,농업회사법인(주)메이즈랜드,제2014-027호,064-784-3838,이동한,문화 및 집회시설&#40;돌미로공원&#41;,804,일반,mazeland,,
울산광역시 울주군 온양읍 화산발리로 627,2014-11-07,460,610-86-14848,주식회사 해피코리아,제2014-025호,052-239-7570,곽양근,"제조업&#40;자동차부품&#41;, 도소매",805,일반,happy7570,,
전남 목포시 둔재머리길41(연산동),2014-11-07,459,411-81-79268,(주)삼오산업,제2014-024호,061-281-1711,이경택,세탁업,806,일반,,,
경상남도 진주시 공단로 237,2014-09-11,955,139-81-65917,(주)경서,제2014-020호,055-752-2527,정삼정,세탁업,807,일반,,,
서울시 중구 수표로10길 10,2014-07-10,677,104-82-12861,(사)한국장애인문화콘텐츠협회,제2014-014호,02-2279-6760,송제용,"서비스업(출판 인쇄, 디자인, 편집 등)",808,일반,kdcca2014,,
경북 안동시 서후면 광평2길 39,2014-04-18,673,508-07-44888,21세기산업,제2014-010호,054-853-1020,권정하,일반세탁업,809,일반,,,
대구 중구 중앙대로 61길 48(남산동),2014-03-20,654,514-81-81985,주시회사 커스프,제2014-005호,1522-6696,전희찬,"인쇄, 옥외광고물, 판촉물, 디자인",810,일반,cusp2012,,
대구광역시 달성군 다사읍 달구벌대로 861 (8층),2014-01-17,553,514-81-90830,(주)행복한동행,제2014-003호,053-584-2520,배재순,"청소용역, 컴퓨터수리",811,일반,with5846,,
경기도 용인시 처인구 양지면 학촌로53번길 4,2014-01-17,552,142-81-43054,(주)벗이,제2014-002호,031-288-0371,이충순,서비스&#40;도소매&#41;,812,자회사,,,
경기도 안산시 단원구 시화벤처로 575,2014-01-17,551,134-87-06119,(주)엔젤위드,제2014-001호,031-490-8003,하순철,제조업&#40;사무용기계 및 장비&#41;,813,자회사,,,
제주특별자치도 제주시 선반남1길 57,2013-12-30,666,616-06-79003,세한실업,제2013-139호,064-758-3911,윤영옥,세탁업,814,일반,,,
서울특별시 마포구 마포대로 11다길 11,2013-12-30,662,105-87-82837,(주)우리성원,제2013-132호,02-312-8081,고정희 이해성,"제조업,도소매업&#40;종이인쇄,파일제작, 복사용지, 잉크토너&#41;",815,일반,dnfltjddnjs8,,
경기도 파주시 파주읍 술이홀로 33 미문산업,2013-12-03,660,212-11-83764,미문산업,제2013-130호,02-482-0936,김덕호,"제조업&#40;우편박스, 주차스토퍼&#41;",816,일반,mimoon87,,
부산 금정구 회천로 32번길 25,2013-12-03,548,621-15-70404,우영식품,제2013-129호,051-525-0188,성영란,제조업&#40;빵류&#41;,817,일반,wooyoungfood,,
충북 음성군 원남면 상노길 274 원남산업단지,2013-11-12,547,123-86-33619,(주)엔셀,제2013-126호,043-724-2867,이병국,제조&#40;떡류 등&#41;,818,일반,,,
서울 영등포구 선유동 2로 (이레빌딩 구관 14층),2013-11-12,657,107-88-00288,행복두드리미(주),제2013-125호,02-2102-8640,남경환,"서비스업&#40;카페 운영, 헬스키퍼 등&#41;",819,자회사,,,
서울시 성동구 뚝섬로1길 25번지 서울숲 한라에코벨리 702호,2013-11-08,656,206-82-12755,(사)아름다운사람들복지회,제2013-123호,02-6948-9650,신창식,"인쇄, 소프트웨어개발, 시각디자인",820,일반,,,
서울특별시 용산구 이태원로 223-5 비101호(한남동),2013-11-08,655,106-86-49926,(주)레드스톤시스템,제2013-122호,070-7099-0234,박치영,"제조업(컴퓨터 및 주변기기), 소프트웨어",821,일반,,,
"경기도 안양시 만안구 덕천로48번길 37, 1층(안양동)",2013-09-04,652,119-86-72082,(주)위드유,제2013-118호,070-4040-6860,장광국,"서비스&#40;콜센터, 기타사무지원&#41;",822,자회사,,,
인천시 서구 가좌1동 173-224,2013-08-14,546,130-81-64890,(주)경신유앤엘,제2013-113호,032-578-0931,박경만,세탁업,823,일반,pkm7919,,
"경북 영천시 산업단지로 164, 1층(본촌동)",2013-08-14,649,505-81-63945,농업회사법인 (주)동서웰빙,제2013-112호,054-336-1212,최보경,건강기능식품,824,일반,dsp1212,,
대구시 중구 남산로 8길 51,2013-08-14,648,504-86-05423,(주)티에스글로벌,제2013-111호,053-964-6667,강병이,세탁업,825,일반,amsunny,,
충청남도 보령시 남포면 고루머리길 6,2013-08-14,647,117-04-15755,대성산업,제2013-110호,041-931-4294,구재귀,세탁업,826,일반,,,
충남 논산시 채운면 동안로 617길 17-19,2013-08-14,646,109-81-46224,(주)서현인터내셔날,제2013-108호,041-742-2920,서애숙,제조업&#40;조명기기&#41;,827,일반,seohyun,,
"강원도 동해시 지양길 168, 170",2013-08-14,545,222-05-79645,대영이엔씨,제2013-106호,033-521-2458,김완희,제조업&#40;방진마스크&#41;,828,일반,wangbang2113,,
경기도 고양시 덕양구 호국로 630,2013-07-05,643,121-86-08128,(주)명지위드,제2013-103호,031-810-5146,김왕태,"서비스업&#40;콜센터, 의무기록관리&#41;",829,자회사,,,
울산시 울주군 범서읍 관문로 656,2013-07-05,642,610-86-09777,주식회사 맑은기업,제2013-102호,052-277-7773,황희,제조업(복사용지),830,일반,malguen75,,
제주시 제주시 선발로8길 21-2,2013-06-19,640,616-06-97767,한라산업,제2013-095호,064-722-9300,김창기,세탁업,831,일반,,,
경남 창원시 마산회원구 봉암동 470-5,2013-06-19,639,608-81-84841,(주)무학위드,제2013-093호,070-7576-2062,김영남,빈병수거 세척,832,자회사,,,
경남 김해시 안동 416-5번지,2013-06-19,638,615-81-73449,(주)탑위드,제2013-092호,055-335-0053,김기민,"농수산물소분작업&#40;멸치,김,오징어,호두,아몬드 외&#41;",833,자회사,,,
경남 김해시 진영읍 본산리 988-3번지,2013-06-19,542,622-14-63535,미성사,제2013-091호,055-343-5211,송호영,세탁업,834,일반,,,
경남 김해시 주촌면 골든루트로 66번길 48-3,2013-06-19,637,615-81-85514,(주)아난,제2013-090호,055-337-7882,이동훈,제조업&#40;자동차시트 및 의료기매트&#41;,835,일반,,,
경북 구미시 3공단 2로 235(진평동),2013-06-19,636,513-81-68427,(주)나눔누리,제2013-089호,054-717-0632,이해철,"환경미화, 세차, 헬스키퍼 등",836,자회사,,,
경북 포항시 남구 대송면 제내리273-7,2013-06-19,635,506-81-35423,(주)장우,제2013-088호,054-285-4226,"장재권, 황덕일",제조업(수·배전 판넬),837,일반,jujangwoo,,
경북 문경시 신기동 1112-3,2013-06-19,634,511-05-44105,태양글러브,제2013-086호,054-553-0098,유미향,제조업&#40;작업용 코팅장갑&#41;,838,일반,kyto1024,,
경북 구미시 고아읍 원대로13길 66,2013-06-19,633,513-81-20272,수강메디카(주),제2013-085호,054-482-4554,이명숙,"제조업&#40;의료용품, 탄력붕대&#41;",839,일반,,,
경북 김천시 대광동 340,2013-06-19,540,510-02-74959,하나,제2013-084호,054-439-2241,안용우,제조업&#40;자동포장기계&#41;,840,일반,,,
전라북도 전주시 완산구 물왕멀2길 20- 29 (중노송동),2013-06-19,632,402-30-85139,마음건강사업단,제2013-082호,063-232-7032,박헌수,"제조업&#40;우산,보온병,수건,USB,세면세트,포대,쓰레기봉투, 환풍기, 선풍기&#41;",841,일반,,,
전라북도 군산시 고봉리 송호로 157-5 (성산면),2013-06-19,630,401-81-26482,주식회사 김장독,제2013-079호,063-453-2724,문성호,제조업&#40;김치류&#41;,842,일반,msh3777,,
"전라북도 정읍시 정신로 13, 정읍제2산업단지(하북동)",2013-06-19,538,404-81-37921,(유)용문전자,제2013-077호,063-531-1586,강용구,제조업&#40;자동차 솔레노이드 밸브&#41;,843,일반,,,
충청남도 천안시 서북구 쌍용동 456 나사렛대학교 제2창학관 3층,2013-06-19,629,312-86-03786,주식회사 드림앤첼린지,제2013-076호,041-578-4076,윤승원,"서비스업(청소용역), 제조서비스(비누, 향초, 디퓨저) , 카페운영",844,자회사,dnc2021,,1
충북 청원군 옥산면 과학산업3로 29 LG화학내,2013-06-19,628,317-81-34824,(주)행복누리,제2013-075호,043-219-7113,이기영,"카페, 서비스업&#40;스팀세차, 청소용역&#41;",845,자회사,,,
충북 음성군 감곡면 문촌리 706-5,2013-06-19,627,204-81-97071,(주)엘림,제2013-073호,043-882-0535,김영구,세탁업,846,자회사,,,
강원 원주시 우산로 177 (우산동),2013-06-19,626,224-81-49122,삼양라운드어스 주식회사,제2013-071호,033-740-8250,우종선,제조업(농산물가공),847,자회사,,,
경기도 파주시 법원읍 술이홀로 960-1,2013-06-19,537,128-81-51640,린텍스기업주식회사,제2013-070호,031-959-9934,탁정식,세탁업,848,일반,lintex,,
경기도 구리시 동구능로 460번길 28,2013-06-19,536,132-81-68553,(주)에이스푸드,제2013-067호,031-529-2323,윤준현,식육포장처리업&#40;계육&#41;,849,일반,ace0016,,
경기도 안성시 공도읍 기업단지로 264,2013-06-19,624,125-82-11175,(재)행복그린넷,제2013-065호,070-7842-5147,박승진,서비스업(통신기기 세척 등),850,일반,,,
"서울시 성동구 성수일로 6길 33, 2층(아연디지털타워)",2013-06-19,623,129-82-12399,(재)행복아이씨티,제2013-064호,070-7864-2690,김성한,웹사이트개발 및 운영,851,일반,hwm1216,,1
경기도 오산시 남부대로 464-16(고현동),2013-06-19,622,135-86-29758,(주)하누리,제2013-063호,031-686-3977,주종명,"서비스업(스팀세차, 청소용역)",852,자회사,,,
"서울특별시 송파구 올림픽로35길 123, 16층(신천동, 향군타워)",2013-06-19,621,129-86-52327,오픈핸즈(주),제2013-061호,02-6155-6450,전종민,"S/W개발, 환경미화, 연구및개발용역",853,자회사,openhands,,
"서울특별시 영등포구 당산로 41길 11, 1403호",2013-06-19,620,107-87-64188,(주)제니엘플러스,제2013-060호,070-5090-9006,남석현,"서비스업&#40;카드배송, 인력공급업&#41;",854,자회사,zenielplus,,
서울시 중구 동호로 14길 7 BS빌딩 5층(신당동),2013-06-19,619,142-85-13728,(주)유플러스,제2013-059호,02-2137-9113,지영희,"서비스업&#40;콜센터&#41;, 인쇄",855,자회사,yuplus9113,,
경기도 수원시 팔달구 경수대로 522(인계동),2013-06-19,535,135-86-13130,에스원CRM(주),제2013-058호,031-228-9912,소재승,서비스업(콜센터 및 텔레마케팅),856,자회사,s1crmjoo,,
경기도 안산시 단원구 원시로 239-14,2013-06-19,618,134-81-65630,다성(주),제2013-057호,031-493-8844,최문호,"제조업&#40;네비게이션, 블랙박스, 전자제품 부품&#41;",857,일반,,,
경기도 양평군 옥천면 고읍로 162-4,2013-06-19,617,132-81-61360,(주)쏘랜드코리아,제2013-056호,031-775-6603,정세영,"제조업&#40;기념품, 디자인소품, 볼펜, 지갑 등&#41;",858,일반,sso6603,,
경기도 광주시 오포읍 오포안로 325-45,2013-06-19,616,126-81-92169,(주)팜파스,제2013-055호,031-768-4913,김헌,제조업&#40;화장지&#41;,859,일반,,,
"경기도 안산시 단원구 별망로 26번길 28(성곡동, 2층시화공단 4바 808)",2013-06-19,615,131-81-84792,(주)박사,제2013-053호,031-497-8490,선계종,"제조업&#40;정밀광학부품, 사출, 통신기기, 전대&#41;",860,일반,baksa.co.kr,,
광주 광산구 하남산단 5번로 26,2013-06-19,532,410-86-61625,이노위드,제2013-049호,062-950-0128,김성연,서비스업(청소용역),861,자회사,,,
광주 서구 상무대로 673번길 8,2013-06-19,614,408-81-44399,아미스,제2013-048호,062-382-0800,김우열,"서비스업&#40;청소위생관리, 프로그램개발공급, 소독&#41;",862,자회사,,,
인천광역시 남동구 호구포로14번길 115,2013-06-19,611,131-81-45542,(주)우광테크,제2013-043호,032-815-3741,안생열,"제조업&#40;LED가로등, 보안등, 터널등, 경관조명, 클램프, 전류전압센서&#41;",863,일반,wktech,,
인천시 서구 사렴로 61,2013-06-19,529,137-81-15954,(주)두진,제2013-040호,032-562-7670,안병세,제조업&#40;소방호스&#41;,864,일반,doojinco19,,
인천광역시 미추홀구 경인로 41번길 24(숭의동),2013-06-19,609,131-81-88027,주식회사 유진전장,제2013-039호,032-882-4700,정태성,제조업&#40;자동차부품&#41;,865,일반,,,
인천광역시 서구 가좌1동 585-19,2013-06-19,607,122-81-88552,(주)인성드림,제2013-037호,032-581-9369,정영호,세탁업,866,자회사,,,
인천시 서구 북항로 207 45,2013-06-19,606,122-52-69730,한국세라프,제2013-036호,032-527-8380,김영훈,제조업&#40;부엌칼 및 가위 등&#41;,867,일반,eseragh,,
경북 성주군 선남면 용신공단길 10-20,2013-06-19,528,510-81-29686,송죽글러브(주),제2013-035호,054-932-8872,정선희,제조업&#40;장갑&#41;,868,일반,sjg8872,,
대구 달성군 내리 달성2차서로 19(구지면),2013-06-19,523,514-81-65383,박스뱅크주식회사,제2013-030호,053-269-9000,임상배,"제조업&#40;포장지, 골판지지함&#41;",869,일반,,,
대구시 동구 각산동 300-12(안심로 65길 13),2013-06-19,521,502-81-05102,주식회사 화진산업,제2013-028호,053-963-1050,이현진,제조업&#40;장갑제조&#41;,870,일반,dghjtx,,
경북 칠곡군 지천면 창평리 507,2013-06-19,520,513-81-46971,(주)제일산업,제2013-027호,054-972-7988,정하일,제조업&#40;종이컵&#41;,871,일반,bsjung0526,,
부산광역시 해운대구 수영강변대로 140,2013-06-19,519,617-81-94173,(주)넥슨커뮤니케이션즈,제2013-026호,051-746-4433,강인수,소프트웨어 개발 및 자문,872,자회사,,,
부산광역시 부산진구 범천동 876-10,2013-06-19,517,605-06-79075,디자인글꼴,제2013-024호,051-636-1210,김수진,"제조업 &#40;광고인쇄물, 팬시용품, 홈페이지 구축 등&#41;",873,일반,ggad119,,
부산 기장군 정관면 산단7로 99-56,2013-06-19,516,621-81-39427,(주)티에스이,제2013-023호,051-514-6700,차호철,제조업&#40;소형변압기&#41;,874,일반,,,
서울 금천구 두산로 9길 28,2013-06-19,514,119-06-99527,죠이프린라이프,제2013-021호,02-851-0105,"정난희, 권성민","인쇄업&#40;종이함 인쇄, 각종 유인물 인쇄&#41;",875,일반,,,
서울 영등포구 영등포로5길 19 동아프라임밸리 901,2013-06-19,513,214-88-60866,(주)케이디텍,제2013-020호,02-6096-6388,김남기,"서비스업 (콜센터, 청소, 시설관리 등)",876,자회사,kdt198312,,
"서울특별시 영등포구 선유로 70, 3층 301호(문래동3가, 우리벤처타운2)",2013-06-19,512,107-87-39485,(주)조은프로소싱,제2013-019호,02-2122-7505,이명근,"서비스업(사무지원, 건물관리, 위생관리)",877,자회사,joeunps,,1
"서울 금천구 범안로 15길 73, 3층",2013-06-19,511,205-81-39531,(주)아름다운사람,제2013-018호,070-4070-3903,김창환,제조업 &#40;신사복 정장 등&#41;,878,일반,cwk9694,,
"서울 금천구 벚꽃로 254, 1207호 (가산동, 월드메르디앙벤쳐센터)",2013-06-19,509,119-86-46298,(주)제일과동행,제2013-016호,02-3453-1970,김상헌,"도소매&#40;청소용품&#41;, 임가공",879,자회사,,,
"서울 금천구 가산디지털1로 119, 비동 209호(가산동, SK트윈테크타워)",2013-06-19,508,108-82-04475,(사)해든,제2013-015호,02-868-6854,선효진,제조업(가구 등),880,일반,haedeun,,"1,4"
서울 서초구 반포대로 22 서초평화빌딩 14층,2013-06-19,507,214-88-52653,(주)평화아름,제2013-014호,02-2258-8431,김영국,콜센터운영,881,자회사,,,
"서울시 중랑구 신내영로 3길 40-36, B동 OB103호",2013-06-19,506,217-81-37308,(주)더사랑,제2013-013호,02-973-1051,조영화,제조업&#40;문구류&#41;,882,자회사,thesrang33,,
서울시 종로구 북촌로 71 (가회동),2013-06-19,505,120-87-37063,(주)엔비전스,제2013-012호,02-313-9977,송영희,서비스업&#40;전시장 운영&#41;,883,자회사,,,
서울시 용산구 한강대로38길 37(용산동5가),2013-06-19,504,106-86-59666,(주)유베이스유니티,제2013-011호,032-622-2006,채현석,서비스(콜센터),884,자회사,unity2008,,
"서울특별시 중구 서애로5길 15(필동3가, 호산나빌딩)",2013-06-19,503,104-82-09202,(사)한국장애인문인복지후원회,제2013-010호,02-2271-2526,김호종,"인쇄, 출판, 현수막, 재생토너",885,일반,okok7100,,
서울시 성동구 성수일로4길 25(성수동2가),2013-06-19,502,101-86-71777,(주)베어베터,제2013-008호,02-6267-6919,이진희,"인쇄, 출판",886,일반,,,
"서울시 중랑구 신내역로3길 40-36, A동 1층 R106호(신내동, 신내데시앙플렉스 지식산업센터)",2013-06-19,500,204-81-97877,(주)그린주의,제2013-005호,1544-0725,김현미,"문구류, 카트리지, 인쇄, 판촉기념품",887,일반,kead97877,,
